orbit_lat,orbit_lon,orbit_alt_km,power_battery_pct,power_solar_efficiency,power_fuel_pct,thermal_temp_c,compute_cpu_pct,compute_mem_pct,comms_signal_dbm,comms_snr_db,comms_noise_floor_db,comms_frequency_mhz,comms_latency_ms,comms_packet_loss_pct,command_seq_delta,auth_token_is_valid,security_auth_failures_last_min,security_active_sessions,label
0.0894,0.06,549.95,87.99,0.881,75.995,21.522,71.55142311749262,69.684,-82.671,11.705,-97.385,2245.456,622.2759700659894,25.0285,1,1,0,1,ddos
0.0895,0.06,549.89,87.68,0.884,75.982,21.074,67.93753218361164,68.78575,-81.561,10.664,-97.211,2245.459,635.0459291938874,24.919375,1,1,0,1,ddos
0.0896,0.06,549.99,87.592,0.891,75.964,22.028,70.07878391051413,66.69149999999999,-83.238,9.908,-96.793,2245.452,628.2545170330964,24.75125,1,1,0,1,ddos
0.0896,0.0601,549.95,87.523,0.896,75.98,21.818,69.45502376263232,65.18425,-84.218,12.515,-96.666,2245.458,619.2543077243256,24.857125,1,1,0,1,ddos
0.0897,0.0601,549.99,87.67,0.89,75.956,21.583,74.28468021690387,67.493,-82.667,14.37,-96.498,2245.464,610.1331747615166,24.944,1,1,0,1,ddos
0.0898,0.0602,550.06,87.859,0.904,75.984,21.07,77.18631775585703,67.40975,-83.056,13.899,-96.327,2245.457,601.3428448103657,24.879875,1,1,0,1,ddos
0.0898,0.0602,550.12,88.38,0.909,75.988,21.353,78.57648643946908,69.1815,-81.83,14.729,-96.595,2245.452,647.5517058204009,24.60375,1,1,0,1,ddos
0.0899,0.0602,550.08,88.535,0.892,75.98,21.126,74.66733794834002,69.45524999999999,-83.713,14.92,-95.844,2245.469,609.8666187442388,24.622624999999996,1,1,0,1,ddos
0.0899,0.0603,550.12,88.447,0.89,75.959,21.173,75.69362214173472,73.634,-84.355,17.321,-95.701,2245.52,623.7047996471348,24.6735,1,1,0,1,ddos
0.09,0.0603,550.05,88.09,0.878,75.986,21.229,79.33097032348938,73.17575,-83.89,17.432,-95.212,2245.527,615.8142101067716,24.894375,1,1,0,1,ddos
0.0901,0.0604,550.04,88.115,0.868,75.984,21.289,77.78492688003648,72.3505,-82.388,16.121,-95.504,2245.523,639.1224210434399,24.65625,1,1,0,1,ddos
0.0901,0.0604,550.01,87.877,0.857,76.024,21.163,74.27244593884731,70.68425,-82.691,14.574,-95.625,2245.525,638.620699940633,24.890124999999998,1,1,0,1,ddos
0.0902,0.0604,550.06,87.698,0.866,76.014,20.906,78.72760086810626,70.76100000000001,-83.2,14.111,-95.984,2245.531,649.8517220123238,25.004000000000005,1,1,0,1,ddos
0.0902,0.0605,550.02,87.375,0.867,76.028,21.411,75.41582977032112,70.96074999999999,-83.861,13.999,-95.516,2245.529,666.1780458568586,25.120874999999998,1,1,0,1,ddos
0.0903,0.0605,549.94,87.431,0.889,76.005,21.261,72.3764001754072,70.34049999999999,-82.492,13.526,-95.664,2245.514,643.3489593328509,25.269750000000002,1,1,0,1,ddos
0.0904,0.0606,549.82,87.246,0.9,76.038,21.72,78.50055583059115,73.13925,-82.098,13.208,-95.001,2245.533,618.433042366682,25.145625,1,1,0,1,ddos
0.0904,0.0606,549.89,87.484,0.919,76.024,21.475,75.58816141368935,72.05799999999999,-81.904,11.643,-94.309,2245.555,626.964314186325,25.463500000000003,1,1,0,1,ddos
0.0905,0.0606,549.88,87.226,0.898,76.018,22.021,78.01117653286083,72.68675,-81.332,12.426,-93.679,2245.524,611.9542472643869,25.329375,1,1,0,1,ddos
0.0905,0.0607,549.97,87.231,0.891,76.0,21.619,74.28370800732681,71.0485,-81.959,12.816,-93.588,2245.557,604.5003597519653,25.31225,1,1,0,1,ddos
0.0906,0.0607,549.98,86.572,0.896,75.979,21.458,74.92106252030524,70.75725,-81.746,13.446,-94.089,2245.547,627.0869738478973,25.357125,1,1,0,1,ddos
0.0907,0.0608,550.04,86.894,0.889,75.964,20.777,75.0792991291534,70.246,-81.955,13.04,-94.043,2245.493,621.4054501980927,25.124999999999996,1,1,0,1,ddos
0.0907,0.0608,550.06,87.004,0.885,75.98,21.052,73.62705620577562,70.25875,-80.132,13.371,-94.031,2245.489,635.7242023002868,25.150875000000003,1,1,0,1,ddos
0.0908,0.0609,550.02,86.479,0.872,75.99,20.754,72.45715583517507,69.17349999999999,-79.484,13.161,-94.95,2245.49,614.3338483445871,24.98475,1,1,0,1,ddos
0.0909,0.0609,549.93,86.553,0.874,75.98,20.831,71.14490724604481,67.66025,-79.871,12.956,-94.621,2245.472,614.6406355120228,24.828625000000002,1,1,0,1,ddos
0.0909,0.0609,549.9,86.935,0.879,75.988,20.533,71.36813640201747,67.301,-79.716,12.407,-95.022,2245.454,653.380023068293,24.8625,1,1,0,1,ddos
0.091,0.061,549.92,86.625,0.892,76.019,21.071,70.06213479730624,69.84475,-80.018,12.962,-94.084,2245.464,643.4808919930251,24.784375,1,1,0,1,ddos
0.091,0.061,549.97,86.291,0.89,76.029,21.042,73.05690585997421,70.9015,-81.261,12.722,-93.853,2245.444,627.5592323355798,24.82425,1,1,0,1,ddos
0.0911,0.0611,550.07,85.826,0.886,76.028,21.527,75.57214891047225,68.96625,-81.089,12.104,-93.176,2245.451,645.2223784747721,25.234125000000002,1,1,0,1,ddos
0.0912,0.0611,550.04,86.62,0.891,76.022,21.362,74.54081397043525,68.751,-80.304,12.359,-93.41,2245.461,615.7190570106569,25.136,1,1,0,1,ddos
0.0913,0.0612,549.97,86.429,0.871,76.03,22.169,79.23161755221209,69.70975,-81.031,12.734,-93.039,2245.509,628.7640794862762,25.171875000000004,1,1,0,1,ddos
0.0913,0.0612,549.98,86.796,0.859,76.025,21.742,81.47098467941703,71.1035,-81.474,13.307,-93.007,2245.526,626.2449684020607,25.12575,1,1,0,1,ddos
0.0914,0.0613,549.95,87.289,0.872,76.011,21.676,79.83497089422174,68.39625,-80.6,13.538,-93.366,2245.511,606.7910835936298,25.393625,1,1,0,1,ddos
0.0914,0.0613,550.0,87.504,0.887,75.997,21.98,80.23458509197783,67.62,-80.108,13.985,-93.09,2245.496,596.0982449684044,25.5055,1,1,0,1,ddos
0.0915,0.0613,550.02,87.272,0.9,76.027,22.035,78.14206996673512,66.95775,-79.674,15.623,-92.808,2245.532,612.7578658633801,25.555375,1,1,0,1,ddos
0.0916,0.0614,549.99,87.054,0.904,76.041,21.523,78.57969702708495,66.1215,-80.338,15.033,-93.615,2245.554,613.9692080020644,25.58125,1,1,0,1,ddos
0.0916,0.0614,549.99,87.073,0.925,76.023,21.781,79.97269711366121,67.31225,-78.756,15.09,-94.37,2245.509,600.6460356468594,25.609125000000002,1,1,0,1,ddos
0.0917,0.0615,549.88,87.418,0.911,76.013,21.592,80.17602662552291,68.332,-80.165,15.237,-94.495,2245.486,607.2629624710498,25.494000000000003,1,1,0,1,ddos
0.0917,0.0615,549.8,87.126,0.916,76.006,21.671,84.13230893417551,67.69274999999999,-80.694,15.122,-94.377,2245.458,613.3022319239669,25.352875,1,1,0,1,ddos
0.0918,0.0615,549.83,87.599,0.921,76.017,21.33,83.22091197433171,68.8095,-80.393,14.232,-94.206,2245.456,601.9717669822645,25.39675,1,1,0,1,ddos
0.0919,0.0616,549.85,87.908,0.901,76.021,21.351,83.15737713416854,69.12325,-80.553,14.04,-94.085,2245.503,576.2435275572927,25.326625000000003,1,1,0,1,ddos
0.0919,0.0616,549.91,87.65,0.914,76.012,21.579,74.93016149112431,67.048,-80.944,14.191,-93.732,2245.498,594.321776046165,25.5195,1,1,0,1,ddos
0.092,0.0617,549.93,87.935,0.916,76.011,21.64,74.33667505559283,66.94675,-82.257,13.978,-94.173,2245.494,586.2853919748974,25.521375000000003,1,1,0,1,ddos
0.092,0.0617,549.94,87.788,0.913,75.992,21.466,76.69412771259579,67.47149999999999,-82.096,14.057,-95.295,2245.51,624.62544350101,25.79425,1,1,0,1,ddos
0.0921,0.0617,550.02,87.528,0.912,76.006,21.474,79.6873822884693,68.35025,-81.299,14.141,-95.048,2245.496,602.3890224455358,25.818125,1,1,0,1,ddos
0.0922,0.0618,550.04,87.409,0.906,75.986,21.372,80.48858570821096,67.782,-79.838,14.601,-95.227,2245.471,621.0995823851281,25.966,1,1,0,1,ddos
0.0922,0.0618,550.04,87.285,0.915,75.974,20.45,76.75140945883693,66.74875,-80.469,15.77,-95.057,2245.48,633.176900593884,25.745875000000005,1,1,0,1,ddos
0.0923,0.0619,550.07,87.444,0.912,75.972,20.484,72.93862561538512,65.4765,-81.937,15.408,-95.68,2245.464,632.2292410310133,25.75075,1,1,0,1,ddos
0.0924,0.0619,550.08,87.214,0.906,75.973,19.854,71.66216829485265,67.57525,-82.454,14.819,-95.563,2245.478,627.4569442043048,25.862625,1,1,0,1,ddos
0.0924,0.0619,550.06,87.183,0.909,75.949,20.363,75.90523121585832,68.046,-81.619,14.035,-95.061,2245.496,654.1377294841459,25.7845,1,1,0,1,ddos
0.0925,0.062,549.99,87.139,0.906,75.955,20.207,75.76282564774908,68.63675,-81.111,13.7,-95.184,2245.487,627.9865092320442,25.631375,1,1,0,1,ddos
0.0925,0.062,549.94,86.813,0.929,75.977,19.809,79.29628906366523,68.9585,-80.88,14.968,-95.138,2245.498,625.0599622784391,25.57025,1,1,0,1,ddos
0.0926,0.0621,550.02,87.269,0.927,75.99,19.943,79.37297581672797,74.02525,-78.919,15.42,-94.811,2245.496,628.6719686208938,25.667125,1,1,0,1,ddos
0.0927,0.0621,549.93,87.296,0.935,75.981,19.714,84.129007536322,76.298,-79.623,15.933,-94.726,2245.512,677.2806851092234,25.828,1,1,0,1,ddos
0.0927,0.0622,549.96,87.307,0.936,76.007,19.73,76.75151746647988,76.75774999999999,-79.91,15.753,-95.007,2245.493,692.2020914943496,26.022875,1,1,0,1,ddos
0.0928,0.0622,549.87,87.319,0.934,76.0,19.777,78.23091654209364,73.8455,-80.209,16.549,-95.261,2245.502,672.6651845375682,25.969749999999998,1,1,0,1,ddos
0.0928,0.0622,549.91,87.114,0.922,75.99,20.132,78.21030867207861,75.80725,-79.707,18.034,-95.639,2245.502,674.8234287807597,25.811624999999996,1,1,0,1,ddos
0.0929,0.0623,549.92,87.2,0.921,75.974,19.968,77.67113937529712,74.869,-79.876,16.769,-95.794,2245.485,680.9773792917313,26.099500000000003,1,1,0,1,ddos
0.093,0.0623,549.81,87.169,0.905,75.993,19.961,80.31431668625379,74.62975,-78.726,16.447,-95.822,2245.481,638.534481212031,26.081374999999998,1,1,0,1,ddos
0.093,0.0624,549.81,87.473,0.901,76.0,20.325,75.80284431741073,71.9905,-79.676,16.905,-95.24,2245.475,693.7279391343213,25.69725,1,1,0,1,ddos
0.0931,0.0624,549.84,87.533,0.909,76.019,20.605,77.39616765312445,73.88925,-79.539,16.797,-95.843,2245.513,671.8220781843171,25.655124999999998,1,1,0,1,ddos
0.0931,0.0624,549.89,87.369,0.905,76.013,20.942,78.61497451397497,73.936,-80.167,17.28,-96.725,2245.528,655.3285769883109,25.727,1,1,0,1,ddos
0.0932,0.0625,549.84,87.217,0.909,76.024,20.478,77.35649758977713,73.86475,-82.066,16.58,-95.773,2245.542,633.2678949787119,25.645875,1,1,0,1,ddos
0.0933,0.0625,549.87,87.248,0.91,76.024,20.389,82.10329582903422,70.6175,-81.953,16.389,-96.174,2245.539,675.875552215057,25.593750000000004,1,1,0,1,ddos
0.0933,0.0626,549.91,87.265,0.906,76.003,20.89,84.10757996847677,68.42125,-82.704,16.176,-96.221,2245.551,674.6174005654243,25.665625,1,1,0,1,ddos
0.0934,0.0626,549.92,87.196,0.905,75.991,20.653,77.74425940999386,68.91300000000001,-81.86,15.254,-96.137,2245.564,642.8153949291986,25.637500000000003,1,1,0,1,ddos
0.0935,0.0626,549.79,87.308,0.907,75.974,20.985,79.70395574440663,71.39275,-80.141,14.894,-96.002,2245.535,673.1796341412471,25.977375000000002,1,1,0,1,ddos
0.0935,0.0627,549.81,87.891,0.92,75.992,21.134,73.68579161968171,69.8785,-79.794,14.414,-95.951,2245.496,652.2127569793715,25.925249999999995,1,1,0,1,ddos
0.0936,0.0627,549.7,88.39,0.92,75.972,21.197,78.42754491368312,72.27625,-81.273,13.86,-95.913,2245.471,677.3782660578383,26.015125,1,1,0,1,ddos
0.0936,0.0628,549.76,88.366,0.923,75.992,20.67,77.02911061780442,71.681,-80.197,14.922,-96.395,2245.481,656.4428551989939,25.883999999999997,1,1,0,1,ddos
0.0937,0.0628,549.75,88.323,0.91,75.963,21.613,78.39639091023244,70.87075,-81.055,13.756,-96.415,2245.499,676.5897128989702,25.939875,1,1,0,1,ddos
0.0938,0.0628,549.76,87.942,0.9,75.976,21.328,74.73079017480366,73.4885,-81.863,13.997,-96.921,2245.485,630.9618442178416,25.90075,1,1,0,1,ddos
0.0938,0.0629,549.84,87.855,0.913,75.977,21.083,79.26553715755234,72.69525,-83.201,13.427,-97.252,2245.496,674.064884830402,26.081625000000003,1,1,0,1,ddos
0.0939,0.0629,549.94,87.558,0.914,75.971,21.954,77.47609275668754,73.806,-82.563,14.462,-96.635,2245.481,652.8656288996498,26.163499999999996,1,1,0,1,ddos
0.0939,0.063,549.99,87.664,0.899,75.98,21.18,75.34681174642911,72.64375,-83.043,15.8,-96.796,2245.459,660.4962322659446,26.210375000000003,1,1,0,1,ddos
0.094,0.063,550.08,87.735,0.893,75.975,21.552,73.99481903524553,72.2225,-82.394,16.205,-96.375,2245.456,640.8033339513637,26.20325,1,1,0,1,ddos
0.0941,0.0631,550.07,87.409,0.884,76.002,21.285,72.36697012265431,72.60125,-80.959,15.442,-96.065,2245.484,658.8920413883492,26.317125,1,1,0,1,ddos
0.0941,0.0631,550.07,87.592,0.885,76.005,21.548,75.42487661297066,71.282,-80.467,15.36,-95.784,2245.464,669.83100583902,26.328999999999997,1,1,0,1,ddos
0.0942,0.0631,550.1,88.006,0.909,76.007,21.755,75.47908552937125,72.10475000000001,-81.598,14.581,-95.882,2245.46,667.2828577421451,26.261875000000003,1,1,0,1,ddos
0.0942,0.0632,550.02,88.045,0.903,75.993,22.108,76.14705786824489,68.5695,-80.176,14.647,-95.428,2245.461,646.907801541596,26.42475,1,1,0,1,ddos
0.0943,0.0632,549.97,87.932,0.888,76.008,21.949,73.47563791739924,70.90925,-81.862,13.992,-96.151,2245.484,637.9281280536139,26.660625,1,1,0,1,ddos
0.0944,0.0633,549.91,88.061,0.881,75.994,21.285,68.60013452779737,71.843,-82.021,12.984,-96.329,2245.522,667.6974866895578,26.7295,1,1,0,1,ddos
0.0944,0.0633,549.9,88.069,0.892,75.993,21.159,72.06933152353224,72.43075,-81.753,12.196,-96.314,2245.507,617.2473956597727,27.100375,1,1,0,1,ddos
0.0945,0.0633,549.95,87.877,0.9,76.001,21.395,74.57679523643411,72.67349999999999,-81.585,13.259,-96.191,2245.505,646.1550740623651,26.81325,1,1,0,1,ddos
0.0946,0.0634,550.01,87.673,0.899,75.993,21.094,71.39492832474906,71.48225000000001,-83.948,13.67,-95.184,2245.506,660.9446337588793,26.638125000000002,1,1,0,1,ddos
0.0946,0.0634,550.01,87.216,0.885,75.981,20.848,70.39897225050258,71.822,-84.123,13.971,-94.854,2245.542,654.8898223560634,26.578,1,1,0,1,ddos
0.0947,0.0635,550.01,87.056,0.899,75.98,21.314,71.03145484518485,70.82974999999999,-82.618,12.895,-94.184,2245.518,636.4602597481748,26.513875000000002,1,1,0,1,ddos
0.0947,0.0635,550.03,86.884,0.914,75.961,21.246,72.39954012343546,68.8195,-81.687,13.185,-94.91,2245.516,625.2401643163016,26.55675,1,1,0,1,ddos
0.0948,0.0635,549.93,86.691,0.907,75.974,20.897,76.32421235399684,71.83125,-84.253,14.185,-94.681,2245.486,630.5260484547612,26.572625,1,1,0,1,ddos
0.0949,0.0636,549.98,87.286,0.91,75.973,21.159,81.17400034483472,74.41,-84.468,15.627,-94.659,2245.491,656.833744823429,26.6535,1,1,0,1,ddos
0.0949,0.0636,549.92,86.576,0.91,75.946,21.392,80.66248978859377,76.53275,-84.164,15.309,-94.477,2245.487,674.6900558923935,26.489375000000003,1,1,0,1,ddos
0.095,0.0637,549.91,86.247,0.909,75.951,20.673,76.61684342436395,74.1075,-83.062,15.109,-94.563,2245.506,656.7222516897054,26.59625,1,1,0,1,ddos
0.095,0.0637,549.98,86.045,0.897,75.962,20.512,79.08066095034269,71.25025,-83.108,15.181,-93.985,2245.499,629.2821266782362,26.514125000000003,1,1,0,1,ddos
0.0951,0.0637,549.99,86.726,0.888,75.974,20.696,75.71002646433173,72.11500000000001,-83.138,15.268,-92.769,2245.499,637.6614257742938,26.487,1,1,0,1,ddos
0.0952,0.0638,549.97,86.731,0.889,76.005,20.823,73.99301795220941,71.53375,-83.465,14.821,-93.244,2245.494,656.8814528068423,26.295875,1,1,0,1,ddos
0.0952,0.0638,549.9,86.98,0.891,76.001,20.757,80.72299200364445,72.0435,-82.973,15.528,-93.537,2245.512,635.5845407228588,26.33375,1,1,0,1,ddos
0.0953,0.0639,549.84,87.295,0.895,75.981,20.724,76.26932703306848,70.18125,-83.199,16.323,-93.41,2245.51,658.5260541941088,26.352625000000003,1,1,0,1,ddos
0.0954,0.0639,549.92,87.102,0.898,75.989,20.97,74.71281839532985,68.911,-83.895,16.492,-93.712,2245.475,648.4793506521053,26.7505,1,1,0,1,ddos
0.0954,0.064,549.92,87.091,0.891,75.999,21.146,73.84210011294323,70.06375,-84.239,15.884,-93.618,2245.494,658.6281745502741,26.807375,1,1,0,1,ddos
0.0955,0.064,549.91,86.971,0.883,76.0,21.367,74.64224416759943,71.7465,-83.391,16.637,-92.795,2245.477,664.5053194495731,26.81925,1,1,0,1,ddos
0.0955,0.064,549.96,86.734,0.871,76.02,20.755,76.71546738576961,72.02225,-83.5,16.994,-92.934,2245.481,653.3970718475922,26.750125,1,1,0,1,ddos
0.0956,0.0641,549.92,87.179,0.89,76.001,20.481,77.25525269168455,72.703,-82.597,16.23,-92.564,2245.479,642.0971151629956,27.146,1,1,0,1,ddos
0.0957,0.0641,549.97,87.713,0.892,75.997,20.697,82.44219566997444,69.76575,-82.86,16.04,-93.385,2245.495,678.2077507290792,27.434874999999998,1,1,0,1,ddos
0.0957,0.0642,549.95,87.562,0.901,76.017,20.54,77.78742706955792,72.4465,-82.932,16.409,-93.345,2245.501,647.8323486921898,27.49575,1,1,0,1,ddos
0.0958,0.0642,550.05,87.855,0.905,76.037,20.459,81.66760146375816,70.63825,-82.416,16.951,-93.405,2245.485,675.2993581003386,27.512624999999996,1,1,0,1,ddos
0.0958,0.0642,550.02,87.784,0.923,76.026,19.543,79.02134733625752,69.666,-82.68,16.555,-93.336,2245.497,668.9352798644684,27.300500000000003,1,1,0,1,ddos
0.0959,0.0643,549.99,87.603,0.904,76.045,19.216,85.34986313960732,68.84575,-83.516,16.13,-93.504,2245.5,680.9403675408289,27.443374999999996,1,1,0,1,ddos
0.096,0.0643,549.94,87.833,0.897,76.046,19.349,86.81755409833748,67.6495,-83.307,15.155,-93.732,2245.486,671.705199177711,27.469250000000002,1,1,0,1,ddos
0.096,0.0644,549.94,87.646,0.899,76.039,19.602,85.95096205093165,69.75725,-79.742,14.368,-93.871,2245.501,671.1480168327353,27.464125,1,1,0,1,ddos
0.0961,0.0644,549.91,87.997,0.908,75.996,20.056,84.73908716623903,67.897,-80.499,13.971,-94.674,2245.502,657.2050612926616,27.402,1,1,0,1,ddos
0.0961,0.0644,549.87,88.012,0.915,75.99,20.275,86.45262809426116,69.55075,-81.787,13.16,-94.897,2245.522,655.69717933361,27.593875,1,1,0,1,ddos
0.0962,0.0645,549.93,87.75,0.911,75.993,20.005,80.37827552341446,70.03750000000001,-82.312,13.5,-94.504,2245.501,685.3016287044627,27.650750000000006,1,1,0,1,ddos
0.0963,0.0645,549.93,87.846,0.914,75.961,20.041,77.38291743256316,70.79825,-80.817,11.369,-94.835,2245.505,682.7782244262391,27.484624999999998,1,1,0,1,ddos
0.0964,0.0646,550.02,88.023,0.905,76.001,20.531,78.45379855323432,73.38300000000001,-80.027,12.077,-94.574,2245.493,664.29327623628,27.633500000000005,1,1,0,1,ddos
0.0964,0.0646,550.01,88.19,0.884,76.001,20.437,77.59428636736858,71.81675,-80.265,11.558,-94.605,2245.483,644.9744293717126,27.400374999999997,1,1,0,1,ddos
0.0965,0.0647,550.01,87.931,0.886,75.993,20.794,80.0168574042577,70.82549999999999,-81.165,11.388,-94.635,2245.501,641.4953069478225,27.304249999999996,1,1,0,1,ddos
0.0965,0.0647,550.03,87.551,0.892,75.992,20.681,75.90282841449974,72.59225,-82.437,12.181,-95.568,2245.508,648.5268174013052,27.217125,1,1,0,1,ddos
0.0966,0.0648,550.01,87.721,0.877,75.999,21.081,76.35563261396518,72.442,-82.454,13.149,-95.351,2245.529,687.919736980054,27.395999999999994,1,1,0,1,ddos
0.0967,0.0648,550.01,87.461,0.898,76.012,20.608,73.01843506178818,71.76575,-81.896,10.642,-95.676,2245.515,684.727205877218,27.459875,1,1,0,1,ddos
0.0967,0.0648,550.07,87.587,0.901,76.0,20.873,72.83886112843187,71.9255,-80.662,10.951,-95.432,2245.565,657.22337284766,27.654749999999996,1,1,0,1,ddos
0.0968,0.0649,550.14,87.718,0.904,75.999,21.207,75.05669041891625,70.99625,-81.779,13.054,-95.993,2245.559,693.9034838088321,27.384625,1,1,0,1,ddos
0.0969,0.0649,550.13,87.768,0.908,76.009,20.942,76.7819457762076,70.602,-83.42,12.287,-95.37,2245.554,638.7955308637654,27.484499999999997,1,1,0,1,ddos
0.0969,0.065,550.06,87.645,0.894,76.005,20.428,76.96853124990342,69.27275,-84.339,11.73,-95.705,2245.541,628.4470084125423,27.727375000000002,1,1,0,1,ddos
0.097,0.065,550.08,87.499,0.888,76.007,20.462,72.58961230415613,72.0025,-85.186,13.173,-95.212,2245.506,647.8075638228347,27.952249999999996,1,1,0,1,ddos
0.097,0.065,550.15,87.798,0.897,76.032,20.415,78.38634290172502,71.64025,-85.005,13.493,-95.718,2245.529,676.5380556033112,27.974125,1,1,0,1,ddos
0.0971,0.0651,550.16,87.643,0.891,76.026,20.552,75.54124957648136,69.411,-84.458,13.715,-95.111,2245.571,635.2361507982857,27.816,1,1,0,1,ddos
0.0972,0.0651,550.13,87.338,0.917,76.042,21.088,77.70718596542721,68.91075000000001,-84.419,13.629,-94.542,2245.567,636.2918179501282,27.569875,1,1,0,1,ddos
0.0972,0.0652,550.15,87.413,0.94,76.004,21.077,78.82190928393987,70.4425,-84.563,14.717,-94.376,2245.535,682.4301640279541,27.43675,1,1,0,1,ddos
0.0973,0.0652,550.17,87.191,0.922,76.009,21.146,77.41465712172983,68.58025,-85.21,13.822,-94.573,2245.564,639.3696042982065,27.218625,1,1,0,1,ddos
0.0973,0.0652,550.12,86.946,0.926,76.003,21.765,80.52607290485702,68.869,-84.609,14.448,-94.595,2245.546,678.2833197712607,27.3495,1,1,0,1,ddos
0.0974,0.0653,550.03,86.81,0.908,76.018,21.046,76.6794621274965,67.48975,-84.055,14.137,-94.452,2245.533,657.9893712938535,27.445375,1,1,0,1,ddos
0.0975,0.0653,549.96,87.013,0.896,76.03,20.825,76.42844022826287,67.5065,-83.507,13.284,-95.393,2245.497,670.8430692247638,27.55125,1,1,0,1,ddos
0.0975,0.0654,549.91,86.817,0.888,76.019,21.127,80.92376544934692,68.94725,-83.36,13.615,-96.486,2245.498,665.9373196448618,27.735125,1,1,0,1,ddos
0.0976,0.0654,549.95,86.108,0.896,76.027,20.462,78.55062048538247,70.16499999999999,-81.314,12.604,-96.089,2245.499,676.2442508008487,27.821,1,1,0,1,ddos
0.0977,0.0655,549.84,86.548,0.913,76.016,20.451,73.37670850886816,69.91675000000001,-82.314,12.361,-94.702,2245.521,647.6249617439395,28.012875,1,1,0,1,ddos
0.0977,0.0655,549.95,86.649,0.912,76.02,20.831,75.13201941014631,69.1885,-82.236,11.249,-95.108,2245.527,623.2029937902516,28.062749999999998,1,1,0,1,ddos
0.0978,0.0655,549.98,86.247,0.899,76.008,20.881,78.79818140349933,70.19624999999999,-82.759,12.212,-95.388,2245.539,622.9481236163685,27.895625,1,1,0,1,ddos
0.0978,0.0656,549.97,85.975,0.91,76.036,20.997,77.97190437065936,73.035,-84.08,11.607,-95.711,2245.518,650.6706313793368,27.861500000000003,1,1,0,1,ddos
0.0979,0.0656,549.98,86.014,0.907,76.049,21.143,78.28487160513377,73.30575,-83.958,10.836,-95.076,2245.496,641.9395186574211,27.935375,1,1,0,1,ddos
0.098,0.0657,550.0,86.586,0.911,76.045,21.151,82.43155022257756,74.7875,-82.261,11.877,-95.132,2245.514,615.612160178041,27.922250000000002,1,1,0,1,ddos
0.098,0.0657,549.94,86.72,0.919,76.069,21.967,82.7515707332047,76.03625,-82.047,12.618,-95.184,2245.505,601.6409774136002,27.952125000000002,1,1,0,1,ddos
0.0981,0.0658,550.03,86.529,0.907,76.062,22.157,80.43962419924875,77.309,-83.051,13.025,-94.96,2245.521,642.5334999540928,27.871999999999996,1,1,0,1,ddos
0.0982,0.0658,549.96,86.586,0.914,76.05,22.761,79.59772351670128,78.32475,-84.002,13.376,-95.174,2245.544,629.636765949213,27.796875000000004,1,1,0,1,ddos
0.0982,0.0658,549.96,87.096,0.916,75.992,22.909,81.68449179487772,76.1095,-83.636,13.275,-95.732,2245.515,640.0561866035277,27.43475,1,1,0,1,ddos
